ID,Office_PIN,Applicant_Gender,Applicant_Marital_Status,Applicant_Occupation,Applicant_Qualification,Manager_Joining_Designation,Manager_Current_Designation,Manager_Status,Manager_Gender,Manager_Num_Application,Manager_Num_Coded,Manager_Business,Manager_Num_Products,Business_Sourced,Applicant_Age,Manager_Age,Manager_Tenure,Application_Receipt_Month,Application_Receipt_Year,City_Name,Country_Name
FIN1000167,390020,M,M,Others,Class XII,1.0,1.0,Confirmation,M,4.0,2.0,37200.0,4.0,0,20.0,20.0,3.0,4,2007,Центральный федеральный округ,Россия
FIN1000168,233001,M,M,Others,Graduate,1.0,1.0,Confirmation,M,2.0,0.0,106782.0,10.0,0,34.0,30.0,5.0,4,2007,Uttar Pradesh,India
FIN1000169,390020,M,S,Salaried,Graduate,1.0,1.0,Confirmation,M,0.0,1.0,57000.0,2.0,0,24.0,24.0,7.0,4,2007,Центральный федеральный округ,Россия
FIN1000170,277001,M,S,Others,Class XII,1.0,2.0,Confirmation,M,1.0,3.0,331277.0,15.0,0,18.0,28.0,44.0,4,2007,Uttar Pradesh,India
FIN1000171,273001,M,M,Others,Class XII,1.0,1.0,Confirmation,M,0.0,0.0,62881.0,6.0,0,38.0,29.0,15.0,4,2007,Uttar Pradesh,India
FIN1000172,713216,M,M,Salaried,Class XII,2.0,4.0,Confirmation,M,0.0,0.0,386710.0,24.0,0,32.0,46.0,56.0,4,2007,West Bengal,India
FIN1000173,500016,M,S,Others,Class XII,1.0,1.0,Confirmation,M,2.0,2.0,409039.0,4.0,0,29.0,29.0,7.0,4,2007,Telangana,India
FIN1000174,284001,M,M,Business,Class XII,,,,,,,,,0,39.0,,,4,2007,Uttar Pradesh,India
FIN1000175,221010,M,S,Self Employed,Graduate,2.0,4.0,Confirmation,M,0.0,0.0,382689.0,33.0,0,30.0,44.0,50.0,4,2007,Uttar Pradesh,India
FIN1000176,802301,M,M,Others,Class XII,1.0,1.0,Confirmation,M,0.0,2.0,310900.0,23.0,0,23.0,41.0,36.0,4,2007,高雄市,臺灣
FIN1000177,713303,F,S,Business,Class XII,1.0,3.0,Confirmation,M,0.0,0.0,256306.0,16.0,0,25.0,37.0,58.0,4,2007,Unknown,Unknown
FIN1000178,476001,M,S,Salaried,Class XII,1.0,1.0,Confirmation,M,0.0,0.0,252839.0,11.0,0,21.0,39.0,7.0,4,2007,Madhya Pradesh,India
FIN1000179,476001,M,M,Salaried,Class XII,2.0,2.0,Confirmation,M,0.0,0.0,83000.0,8.0,0,25.0,37.0,46.0,4,2007,Madhya Pradesh,India
FIN1000180,476001,M,S,Others,Class XII,2.0,2.0,Confirmation,M,0.0,0.0,83000.0,8.0,0,22.0,37.0,46.0,4,2007,Madhya Pradesh,India
FIN1000181,700016,M,M,Salaried,Class XII,2.0,3.0,Confirmation,M,0.0,1.0,99105.0,5.0,0,30.0,37.0,15.0,4,2007,West Bengal,India
FIN1000182,476001,M,M,Salaried,Class XII,1.0,4.0,Confirmation,M,0.0,0.0,1291678.0,66.0,0,27.0,43.0,28.0,4,2007,Madhya Pradesh,India
FIN1000183,209625,M,S,Salaried,Graduate,1.0,2.0,Confirmation,M,0.0,0.0,528538.0,25.0,0,24.0,27.0,14.0,4,2007,Uttar Pradesh,India
FIN1000184,700016,M,M,Others,Class XII,2.0,3.0,Confirmation,M,0.0,0.0,89575.0,6.0,0,46.0,38.0,69.0,4,2007,West Bengal,India
FIN1000185,209625,M,M,Others,Graduate,1.0,3.0,Confirmation,M,0.0,0.0,493729.0,21.0,0,57.0,33.0,34.0,4,2007,Uttar Pradesh,India
FIN1000186,277001,M,S,Others,Class XII,1.0,2.0,Confirmation,M,0.0,0.0,310291.0,18.0,0,25.0,29.0,17.0,4,2007,Uttar Pradesh,India
FIN1000187,843302,M,M,Others,Class XII,1.0,1.0,Confirmation,M,0.0,0.0,404714.0,35.0,0,37.0,33.0,42.0,4,2007,Bihar,India
FIN1000188,444601,F,M,Salaried,Class XII,1.0,3.0,Confirmation,M,1.0,0.0,313920.0,20.0,0,42.0,42.0,56.0,4,2007,Maharashtra,India
FIN1000189,221010,M,M,Business,Class X,1.0,1.0,Confirmation,M,0.0,1.0,152896.0,10.0,0,34.0,33.0,16.0,4,2007,Uttar Pradesh,India
FIN1000190,221010,M,S,Others,Class XII,1.0,2.0,Confirmation,M,2.0,0.0,204514.0,16.0,0,27.0,44.0,20.0,4,2007,Uttar Pradesh,India
FIN1000191,221010,M,S,Self Employed,Class XII,1.0,3.0,Confirmation,M,0.0,0.0,218659.0,14.0,0,23.0,32.0,35.0,4,2007,Uttar Pradesh,India
FIN1000192,680001,M,M,Others,Graduate,1.0,2.0,Confirmation,F,6.0,3.0,1010701.0,32.0,0,35.0,28.0,20.0,4,2007,Kerala,India
FIN1000193,680001,M,M,Others,Class XII,1.0,2.0,Confirmation,F,6.0,3.0,1010701.0,32.0,1,58.0,28.0,20.0,4,2007,Kerala,India
FIN1000194,390020,F,M,Others,Class XII,1.0,1.0,Confirmation,M,1.0,0.0,288858.0,12.0,1,31.0,40.0,6.0,4,2007,Центральный федеральный округ,Россия
FIN1000195,400705,M,S,Salaried,Class XII,1.0,1.0,Confirmation,M,2.0,1.0,526715.0,29.0,1,58.0,35.0,6.0,4,2007,Maharashtra,India
FIN1000196,160017,M,M,Salaried,Graduate,1.0,2.0,Confirmation,F,2.0,2.0,273751.0,13.0,1,29.0,36.0,21.0,4,2007,Северо-Западный федеральный округ,Россия
FIN1000197,121002,M,M,Salaried,Class XII,1.0,3.0,Confirmation,M,0.0,0.0,423921.0,28.0,1,60.0,27.0,35.0,4,2007,Haryana,India
FIN1000198,233001,M,M,Others,Class XII,1.0,1.0,Confirmation,M,0.0,0.0,385573.0,16.0,1,40.0,30.0,15.0,4,2007,Uttar Pradesh,India
FIN1000199,125001,F,S,Salaried,Class XII,1.0,3.0,Confirmation,M,1.0,3.0,177700.0,5.0,1,19.0,26.0,21.0,4,2007,Haryana,India
FIN1000200,226001,M,S,Others,Class XII,2.0,4.0,Confirmation,M,0.0,0.0,809371.0,16.0,1,26.0,35.0,60.0,4,2007,Uttar Pradesh,India
FIN1000201,680001,M,S,Salaried,Class XII,1.0,1.0,Confirmation,M,2.0,1.0,184095.0,8.0,0,36.0,57.0,11.0,4,2007,Kerala,India
FIN1000202,814112,M,M,Business,Class XII,1.0,2.0,Confirmation,M,0.0,0.0,560740.0,35.0,0,27.0,35.0,17.0,4,2007,Jharkhand,India
FIN1000203,233001,M,M,Others,Class XII,,,,,,,,,1,27.0,,,4,2007,Uttar Pradesh,India
FIN1000204,122002,M,M,Salaried,Class XII,1.0,1.0,Confirmation,M,3.0,1.0,282292.0,15.0,0,44.0,30.0,10.0,4,2007,Haryana,India
FIN1000205,160017,F,M,Others,Class XII,2.0,2.0,Confirmation,M,4.0,4.0,181648.0,5.0,0,58.0,38.0,3.0,4,2007,Северо-Западный федеральный округ,Россия
FIN1000206,620018,F,S,Business,Class XII,2.0,2.0,Confirmation,M,0.0,1.0,147632.0,11.0,0,27.0,34.0,7.0,4,2007,Vrancea,România
FIN1000207,680001,F,S,Others,Class XII,1.0,2.0,Confirmation,M,3.0,2.0,179864.0,9.0,0,22.0,37.0,9.0,4,2007,Kerala,India
FIN1000208,282001,M,S,Business,Class XII,1.0,1.0,Confirmation,M,3.0,4.0,156730.0,10.0,0,23.0,31.0,5.0,4,2007,Uttar Pradesh,India
FIN1000209,121002,M,M,Salaried,Class XII,,,,,,,,,0,39.0,,,4,2007,Haryana,India
FIN1000210,841226,M,M,Others,Class XII,1.0,2.0,Confirmation,M,1.0,0.0,221090.0,16.0,0,45.0,37.0,35.0,4,2007,Bihar,India
FIN1000211,713216,M,M,Business,Class XII,1.0,2.0,Confirmation,F,0.0,0.0,205110.0,17.0,0,48.0,44.0,35.0,4,2007,West Bengal,India
FIN1000212,390020,F,M,Others,Graduate,2.0,3.0,Confirmation,F,0.0,0.0,640722.0,14.0,0,33.0,33.0,14.0,4,2007,Центральный федеральный округ,Россия
FIN1000213,680001,F,M,Others,Graduate,1.0,2.0,Confirmation,F,6.0,3.0,1010701.0,32.0,0,32.0,28.0,20.0,4,2007,Kerala,India
FIN1000214,680001,F,M,Others,Class XII,,,,,,,,,0,20.0,,,4,2007,Kerala,India
FIN1000215,274001,M,M,Business,Class XII,1.0,1.0,Confirmation,M,0.0,0.0,275708.0,14.0,0,18.0,21.0,11.0,4,2007,Uttar Pradesh,India
FIN1000216,211001,M,S,Business,Class X,2.0,2.0,Confirmation,M,2.0,0.0,236842.0,16.0,0,26.0,36.0,6.0,4,2007,Uttar Pradesh,India
FIN1000217,620018,M,S,Business,Class XII,2.0,2.0,Confirmation,M,0.0,0.0,385359.0,16.0,0,27.0,30.0,7.0,4,2007,Vrancea,România
FIN1000218,620018,M,M,Salaried,Class XII,2.0,3.0,Confirmation,M,1.0,1.0,228830.0,16.0,0,32.0,37.0,66.0,4,2007,Vrancea,România
FIN1000219,209625,M,M,Salaried,Class XII,,,,,,,,,0,50.0,,,4,2007,Uttar Pradesh,India
FIN1000220,221010,M,M,Others,Graduate,,,,,,,,,0,39.0,,,4,2007,Uttar Pradesh,India
FIN1000221,500016,M,M,Others,Class XII,3.0,3.0,Probation,M,0.0,0.0,0.0,0.0,0,34.0,32.0,0.0,4,2007,Telangana,India
FIN1000222,826001,M,S,Others,Class XII,2.0,2.0,Confirmation,M,0.0,0.0,92135.0,6.0,0,23.0,37.0,10.0,4,2007,Jharkhand,India
FIN1000223,121002,M,S,Others,Graduate,1.0,2.0,Confirmation,F,3.0,0.0,117374.0,8.0,1,24.0,24.0,9.0,4,2007,Haryana,India
FIN1000224,700016,F,S,Others,Graduate,1.0,2.0,Confirmation,M,0.0,2.0,266978.0,13.0,0,23.0,38.0,8.0,4,2007,West Bengal,India
FIN1000225,226001,F,S,Salaried,Class XII,2.0,2.0,Confirmation,M,0.0,1.0,45446.0,5.0,0,28.0,31.0,5.0,4,2007,Uttar Pradesh,India
FIN1000226,851101,M,M,Business,Class XII,,,,,,,,,1,21.0,,,4,2007,Bihar,India
FIN1000227,273001,M,M,Salaried,Class XII,1.0,1.0,Confirmation,M,1.0,2.0,95179.0,6.0,1,41.0,41.0,6.0,4,2007,Uttar Pradesh,India
FIN1000228,781005,M,M,Business,Class XII,1.0,2.0,Confirmation,M,3.0,1.0,310459.0,23.0,1,40.0,32.0,10.0,4,2007,Assam,India
FIN1000229,851101,M,S,Business,Class XII,,,,,,,,,1,41.0,,,4,2007,Bihar,India
FIN1000230,201001,M,M,Others,Class XII,,,,,,,,,1,39.0,,,4,2007,Uttar Pradesh,India
FIN1000231,713216,M,S,Salaried,Class XII,2.0,2.0,Confirmation,M,0.0,1.0,173788.0,11.0,1,25.0,39.0,7.0,4,2007,West Bengal,India
FIN1000232,474008,M,M,Business,Class XII,2.0,4.0,Confirmation,M,1.0,1.0,259583.0,14.0,1,38.0,35.0,46.0,4,2007,Madhya Pradesh,India
FIN1000233,211001,M,S,Salaried,Class X,1.0,1.0,Confirmation,M,0.0,1.0,215479.0,15.0,0,20.0,36.0,11.0,4,2007,Uttar Pradesh,India
FIN1000234,271201,M,S,Salaried,Class XII,1.0,2.0,Confirmation,M,0.0,0.0,213964.0,13.0,1,18.0,30.0,44.0,4,2007,Uttar Pradesh,India
FIN1000235,416001,M,M,Business,Class XII,2.0,2.0,Confirmation,M,4.0,0.0,199507.0,12.0,1,44.0,42.0,3.0,4,2007,Maharashtra,India
FIN1000236,474008,M,S,Business,Class XII,1.0,1.0,Confirmation,M,0.0,2.0,151000.0,17.0,1,35.0,35.0,10.0,4,2007,Madhya Pradesh,India
FIN1000237,636004,M,M,Business,Class XII,2.0,2.0,Confirmation,M,3.0,1.0,22210.0,2.0,0,34.0,28.0,3.0,4,2007,Tamil Nadu,India
FIN1000238,284001,M,M,Salaried,Class XII,1.0,2.0,Confirmation,M,1.0,1.0,264894.0,20.0,0,37.0,40.0,11.0,4,2007,Uttar Pradesh,India
FIN1000239,803101,M,M,Business,Class XII,1.0,1.0,Confirmation,M,6.0,4.0,311347.0,22.0,0,28.0,44.0,10.0,4,2007,Bihar,India
FIN1000240,826001,M,M,Salaried,Class XII,1.0,1.0,Confirmation,M,0.0,0.0,10465.0,1.0,0,29.0,33.0,5.0,4,2007,Jharkhand,India
FIN1000241,851101,M,S,Salaried,Graduate,,,,,,,,,0,36.0,,,4,2007,Bihar,India
FIN1000242,452003,M,M,Business,Class XII,2.0,2.0,Confirmation,M,0.0,0.0,107817.0,10.0,0,28.0,43.0,8.0,4,2007,Madhya Pradesh,India
FIN1000243,824101,M,M,Business,Class XII,1.0,1.0,Confirmation,M,0.0,1.0,135349.0,10.0,0,33.0,35.0,35.0,4,2007,Bihar,India
FIN1000244,824101,M,S,Business,Class XII,1.0,1.0,Confirmation,M,0.0,1.0,135349.0,10.0,0,24.0,35.0,35.0,4,2007,Bihar,India
FIN1000245,843302,M,M,Salaried,Class XII,1.0,1.0,Confirmation,M,0.0,0.0,259033.0,22.0,0,31.0,44.0,44.0,4,2007,Bihar,India
FIN1000246,753012,M,M,Business,Class XII,1.0,1.0,Confirmation,F,0.0,0.0,200330.0,8.0,0,40.0,28.0,16.0,4,2007,Odisha,India
FIN1000247,474008,M,M,Salaried,Class XII,1.0,1.0,Confirmation,M,1.0,0.0,160542.0,11.0,0,36.0,34.0,9.0,4,2007,Madhya Pradesh,India
FIN1000248,444601,F,M,Salaried,Class XII,2.0,2.0,Confirmation,F,0.0,0.0,243163.0,17.0,0,41.0,43.0,53.0,4,2007,Maharashtra,India
FIN1000249,122002,F,M,Salaried,Class XII,3.0,3.0,Confirmation,M,10.0,2.0,30407.0,3.0,0,30.0,32.0,2.0,4,2007,Haryana,India
FIN1000250,273001,M,M,Business,Class XII,2.0,2.0,Confirmation,M,0.0,0.0,44070.0,4.0,0,41.0,32.0,16.0,4,2007,Uttar Pradesh,India
FIN1000251,713216,M,S,Salaried,Class XII,2.0,2.0,Confirmation,M,0.0,1.0,173788.0,11.0,0,26.0,39.0,7.0,4,2007,West Bengal,India
FIN1000252,444001,M,S,Business,Class XII,1.0,1.0,Confirmation,M,6.0,2.0,45490.0,3.0,0,22.0,46.0,2.0,4,2007,Maharashtra,India
FIN1000253,753012,F,S,Others,Class XII,2.0,2.0,Confirmation,M,6.0,2.0,154437.0,12.0,0,21.0,39.0,4.0,4,2007,Odisha,India
FIN1000254,476001,M,M,Business,Class XII,,,,,,,,,0,34.0,,,4,2007,Madhya Pradesh,India
FIN1000255,444601,F,M,Business,Class XII,1.0,2.0,Confirmation,M,0.0,0.0,218569.0,14.0,0,36.0,45.0,15.0,4,2007,Maharashtra,India
FIN1000256,121002,M,M,Salaried,Class XII,2.0,3.0,Confirmation,M,0.0,0.0,103161.0,4.0,0,26.0,49.0,45.0,4,2007,Haryana,India
FIN1000257,803101,M,M,Business,Class XII,1.0,1.0,Confirmation,M,0.0,0.0,290235.0,18.0,0,27.0,24.0,11.0,4,2007,Bihar,India
FIN1000258,800001,M,M,Business,Class XII,1.0,1.0,Confirmation,M,0.0,0.0,246602.0,18.0,1,23.0,35.0,11.0,4,2007,Galați,România
FIN1000259,323001,M,S,Salaried,Graduate,1.0,2.0,Confirmation,M,1.0,1.0,207924.0,14.0,1,27.0,32.0,44.0,4,2007,Rajasthan,India
FIN1000260,208001,M,M,Student,Class XII,1.0,4.0,Confirmation,M,2.0,3.0,991303.0,20.0,1,29.0,45.0,21.0,4,2007,Uttar Pradesh,India
FIN1000261,202001,M,S,Business,Class XII,2.0,3.0,Confirmation,M,3.0,3.0,592492.0,25.0,0,26.0,32.0,42.0,4,2007,基隆市,臺灣
FIN1000262,474008,M,M,Business,Class XII,2.0,3.0,Confirmation,M,0.0,2.0,1359705.0,24.0,1,44.0,33.0,6.0,4,2007,Madhya Pradesh,India
FIN1000263,713303,M,S,Others,Graduate,1.0,1.0,Confirmation,M,0.0,2.0,38850.0,3.0,1,33.0,33.0,5.0,4,2007,Unknown,Unknown
FIN1000264,211001,M,M,Salaried,Class X,1.0,1.0,Confirmation,M,0.0,1.0,328445.0,18.0,1,19.0,38.0,16.0,4,2007,Uttar Pradesh,India
FIN1000265,110005,F,M,Salaried,Graduate,2.0,4.0,Confirmation,M,0.0,0.0,568308.0,15.0,1,46.0,37.0,51.0,4,2007,Delhi,India
FIN1000266,800001,M,M,Others,Class XII,2.0,3.0,Confirmation,M,0.0,0.0,878861.0,36.0,1,36.0,35.0,65.0,4,2007,Galați,România
FIN1000267,842001,M,S,Business,Graduate,1.0,1.0,Confirmation,M,2.0,2.0,606983.0,14.0,1,31.0,37.0,9.0,4,2007,Bihar,India
FIN1000268,848101,M,M,Others,Graduate,,,,,,,,,0,28.0,,,4,2007,Bihar,India
FIN1000269,380015,M,M,Business,Class XII,2.0,2.0,Confirmation,M,0.0,1.0,124512.0,9.0,0,21.0,35.0,7.0,4,2007,Gujarat,India
FIN1000270,221010,M,M,Others,Class XII,1.0,1.0,Confirmation,M,0.0,0.0,131042.0,12.0,0,33.0,38.0,10.0,4,2007,Uttar Pradesh,India
FIN1000271,751009,M,S,Business,Class XII,2.0,2.0,Confirmation,M,0.0,1.0,48655.0,3.0,0,20.0,35.0,4.0,4,2007,Odisha,India
FIN1000272,171006,M,M,Others,Graduate,1.0,1.0,Confirmation,M,0.0,1.0,135822.0,8.0,0,27.0,27.0,15.0,4,2007,Himachal Pradesh,India
FIN1000273,273001,M,M,Business,Graduate,1.0,1.0,Confirmation,M,1.0,1.0,87385.0,5.0,0,29.0,38.0,8.0,4,2007,Uttar Pradesh,India
FIN1000274,753012,M,S,Business,Graduate,,,,,,,,,0,22.0,,,4,2007,Odisha,India
FIN1000275,751009,M,M,Business,Class XII,1.0,1.0,Confirmation,M,0.0,0.0,47604.0,4.0,0,37.0,36.0,5.0,4,2007,Odisha,India
FIN1000276,700016,F,S,Salaried,Class XII,1.0,1.0,Confirmation,M,0.0,0.0,135597.0,11.0,0,19.0,35.0,7.0,4,2007,West Bengal,India
FIN1000277,171006,F,S,Others,Class XII,2.0,4.0,Confirmation,M,2.0,1.0,360224.0,18.0,0,23.0,45.0,14.0,4,2007,Himachal Pradesh,India
FIN1000278,814112,M,M,Business,Class XII,1.0,2.0,Confirmation,M,0.0,0.0,560740.0,35.0,0,36.0,35.0,17.0,4,2007,Jharkhand,India
FIN1000279,110005,M,M,Unknown,Class XII,2.0,3.0,Confirmation,M,1.0,0.0,281388.0,13.0,0,32.1277766024963,40.0,17.0,4,2007,Delhi,India
FIN1000280,814112,M,S,Business,Class X,1.0,2.0,Confirmation,M,0.0,0.0,560740.0,35.0,0,18.0,35.0,17.0,4,2007,Jharkhand,India
FIN1000281,444601,F,M,Business,Class XII,1.0,1.0,Confirmation,F,0.0,1.0,133965.0,8.0,0,26.0,29.0,14.0,4,2007,Maharashtra,India
FIN1000282,284001,M,M,Others,Class XII,,,,,,,,,0,41.0,,,4,2007,Uttar Pradesh,India
FIN1000283,843302,M,M,Others,Class X,,,,,,,,,0,32.0,,,4,2007,Bihar,India
FIN1000284,843302,M,S,Business,Class XII,,,,,,,,,0,26.0,,,4,2007,Bihar,India
FIN1000285,284001,M,S,Others,Class X,1.0,2.0,Confirmation,M,1.0,2.0,173087.0,10.0,0,20.0,45.0,10.0,4,2007,Uttar Pradesh,India
FIN1000286,848101,M,S,Others,Class XII,1.0,3.0,Confirmation,M,0.0,1.0,437181.0,29.0,0,29.0,34.0,43.0,4,2007,Bihar,India
FIN1000287,824101,M,M,Business,Class XII,1.0,1.0,Confirmation,M,0.0,4.0,394556.0,32.0,0,40.0,43.0,21.0,4,2007,Bihar,India
FIN1000288,221010,M,S,Salaried,Class XII,1.0,2.0,Confirmation,M,0.0,0.0,133989.0,9.0,0,23.0,27.0,11.0,4,2007,Uttar Pradesh,India
FIN1000289,221010,F,M,Others,Graduate,1.0,1.0,Confirmation,M,4.0,2.0,151516.0,7.0,0,41.0,44.0,10.0,4,2007,Uttar Pradesh,India
FIN1000290,843302,M,S,Others,Graduate,1.0,2.0,Confirmation,M,0.0,1.0,279084.0,27.0,0,24.0,31.0,11.0,4,2007,Bihar,India
FIN1000291,800001,M,M,Others,Class XII,1.0,1.0,Confirmation,M,1.0,1.0,172654.0,15.0,0,20.0,39.0,11.0,4,2007,Galați,România
FIN1000292,800001,M,S,Business,Graduate,1.0,1.0,Confirmation,M,5.0,4.0,117358.0,9.0,0,22.0,31.0,4.0,4,2007,Galați,România
FIN1000293,812001,M,M,Others,Class XII,1.0,2.0,Confirmation,M,1.0,0.0,447151.0,26.0,0,21.0,41.0,38.0,4,2007,Bihar,India
FIN1000294,814112,M,M,Others,Class XII,1.0,1.0,Confirmation,M,1.0,2.0,278802.0,19.0,0,32.0,44.0,9.0,4,2007,Jharkhand,India
FIN1000295,812001,M,M,Others,Class XII,1.0,2.0,Confirmation,M,0.0,2.0,282794.0,22.0,0,34.0,48.0,40.0,4,2007,Bihar,India
FIN1000296,211001,F,S,Others,Class XII,1.0,1.0,Confirmation,M,0.0,0.0,147461.0,12.0,1,20.0,29.0,8.0,4,2007,Uttar Pradesh,India
FIN1000297,211001,M,M,Salaried,Class XII,1.0,1.0,Confirmation,M,0.0,0.0,557578.0,32.0,1,24.0,26.0,9.0,4,2007,Uttar Pradesh,India
FIN1000298,211001,M,M,Others,Graduate,1.0,1.0,Confirmation,M,0.0,0.0,557578.0,32.0,1,23.0,26.0,9.0,4,2007,Uttar Pradesh,India
FIN1000299,803101,M,S,Others,Class XII,1.0,1.0,Confirmation,M,2.0,0.0,194597.0,15.0,1,23.0,31.0,9.0,4,2007,Bihar,India
FIN1000300,284001,M,S,Others,Graduate,,,,,,,,,0,22.0,,,4,2007,Uttar Pradesh,India
FIN1000301,284001,M,M,Business,Class XII,,,,,,,,,1,31.0,,,4,2007,Uttar Pradesh,India
FIN1000302,400705,M,S,Salaried,Class XII,,,,,,,,,0,40.0,,,4,2007,Maharashtra,India
FIN1000303,530003,F,S,Others,Class XII,2.0,4.0,Confirmation,M,1.0,0.0,443225.0,20.0,1,18.0,28.0,66.0,4,2007,Harghita,România
FIN1000304,400705,M,S,Business,Class XII,,,,,,,,,0,29.0,,,4,2007,Maharashtra,India
FIN1000305,271201,M,M,Others,Graduate,2.0,4.0,Confirmation,M,0.0,0.0,409671.0,23.0,1,24.0,38.0,43.0,4,2007,Uttar Pradesh,India
FIN1000306,414003,M,S,Salaried,Graduate,1.0,1.0,Confirmation,M,1.0,1.0,282197.0,10.0,1,25.0,23.0,15.0,4,2007,Maharashtra,India
FIN1000307,851101,M,M,Others,Class X,,,,,,,,,1,18.0,,,4,2007,Bihar,India
FIN1000308,211001,M,M,Business,Class XII,2.0,2.0,Confirmation,M,2.0,0.0,236842.0,16.0,1,42.0,36.0,6.0,4,2007,Uttar Pradesh,India
FIN1000309,842001,M,M,Business,Class XII,1.0,1.0,Confirmation,M,3.0,1.0,187213.0,11.0,0,38.0,34.0,9.0,4,2007,Bihar,India
FIN1000310,803101,M,M,Others,Class XII,1.0,1.0,Confirmation,M,2.0,0.0,194597.0,15.0,0,34.0,31.0,9.0,4,2007,Bihar,India
FIN1000311,143001,F,S,Others,Class XII,1.0,1.0,Confirmation,M,0.0,2.0,472411.0,14.0,1,25.0,22.0,6.0,4,2007,Центральный федеральный округ,Россия
FIN1000312,400705,M,M,Business,Class XII,,,,,,,,,1,29.0,,,4,2007,Maharashtra,India
FIN1000313,201001,M,M,Business,Class X,1.0,4.0,Confirmation,M,0.0,0.0,533630.0,24.0,0,28.0,39.0,41.0,4,2007,Uttar Pradesh,India
FIN1000314,211001,M,M,Others,Class XII,1.0,2.0,Confirmation,M,5.0,5.0,267221.0,17.0,0,33.0,39.0,8.0,4,2007,Uttar Pradesh,India
FIN1000315,476001,M,S,Salaried,Class XII,2.0,2.0,Confirmation,M,0.0,0.0,83000.0,8.0,0,23.0,37.0,46.0,4,2007,Madhya Pradesh,India
FIN1000316,476001,F,M,Others,Class XII,2.0,2.0,Confirmation,M,0.0,0.0,83000.0,8.0,0,53.0,37.0,46.0,4,2007,Madhya Pradesh,India
FIN1000317,273001,M,M,Business,Class XII,1.0,1.0,Confirmation,M,1.0,2.0,95179.0,6.0,0,38.0,41.0,6.0,4,2007,Uttar Pradesh,India
FIN1000318,843302,M,M,Others,Class XII,,,,,,,,,0,20.0,,,4,2007,Bihar,India
FIN1000319,423203,M,M,Student,Graduate,1.0,1.0,Confirmation,M,0.0,0.0,84551.0,7.0,0,23.0,23.0,11.0,4,2007,Maharashtra,India
FIN1000320,444601,F,M,Salaried,Class XII,1.0,1.0,Confirmation,M,0.0,1.0,161590.0,14.0,0,33.0,29.0,9.0,4,2007,Maharashtra,India
FIN1000321,520010,M,M,Others,Class XII,2.0,2.0,Confirmation,M,1.0,0.0,106035.0,5.0,0,44.0,32.0,6.0,4,2007,Andhra Pradesh,India
FIN1000322,143001,M,S,Others,Class XII,2.0,2.0,Confirmation,M,0.0,0.0,201454.0,11.0,0,26.0,24.0,6.0,4,2007,Центральный федеральный округ,Россия
FIN1000323,753012,M,S,Business,Class XII,1.0,2.0,Confirmation,M,0.0,0.0,108404.0,9.0,0,32.0,29.0,29.0,4,2007,Odisha,India
FIN1000324,751009,M,M,Salaried,Graduate,2.0,2.0,Confirmation,M,0.0,0.0,55168.0,5.0,0,44.0,35.0,6.0,4,2007,Odisha,India
FIN1000325,444601,M,M,Self Employed,Class XII,2.0,3.0,Confirmation,M,0.0,0.0,554988.0,31.0,0,41.0,33.0,66.0,4,2007,Maharashtra,India
FIN1000326,842001,M,M,Others,Class XII,1.0,1.0,Confirmation,M,3.0,1.0,187213.0,11.0,0,42.0,34.0,9.0,4,2007,Bihar,India
FIN1000327,211001,F,S,Others,Class XII,2.0,2.0,Confirmation,M,2.0,0.0,236842.0,16.0,0,18.0,36.0,6.0,4,2007,Uttar Pradesh,India
FIN1000328,390020,M,M,Salaried,Class XII,1.0,1.0,Confirmation,M,1.0,3.0,213662.0,10.0,0,22.0,23.0,11.0,4,2007,Центральный федеральный округ,Россия
FIN1000329,444601,M,M,Salaried,Graduate,2.0,3.0,Confirmation,M,1.0,1.0,388843.0,17.0,0,55.0,38.0,42.0,4,2007,Maharashtra,India
FIN1000330,843302,M,S,Others,Class XII,,,,,,,,,0,19.0,,,4,2007,Bihar,India
FIN1000331,802301,M,M,Others,Class XII,1.0,2.0,Confirmation,M,0.0,0.0,442531.0,35.0,0,42.0,45.0,45.0,4,2007,高雄市,臺灣
FIN1000332,334002,F,M,Self Employed,Class XII,1.0,1.0,Confirmation,M,6.0,3.0,243722.0,9.0,0,18.0,22.0,8.0,4,2007,Rajasthan,India
FIN1000333,533101,M,M,Self Employed,Class XII,1.0,2.0,Confirmation,F,1.0,4.0,148601.0,10.0,0,27.0,42.0,11.0,4,2007,Andhra Pradesh,India
FIN1000334,414003,M,M,Others,Graduate,1.0,2.0,Confirmation,M,0.0,0.0,78747.0,6.0,0,27.0,27.0,11.0,4,2007,Maharashtra,India
FIN1000335,201010,M,M,Business,Graduate,,,,,,,,,0,26.0,,,4,2007,Uttar Pradesh,India
FIN1000336,533101,M,M,Business,Class XII,1.0,1.0,Confirmation,M,0.0,1.0,144073.0,10.0,0,52.0,40.0,11.0,4,2007,Andhra Pradesh,India
FIN1000337,208001,M,M,Others,Graduate,1.0,1.0,Confirmation,M,0.0,0.0,335596.0,18.0,0,53.0,39.0,10.0,4,2007,Uttar Pradesh,India
FIN1000338,400705,F,M,Salaried,Class XII,,,,,,,,,0,35.0,,,4,2007,Maharashtra,India
FIN1000339,400705,M,M,Salaried,Class XII,,,,,,,,,0,26.0,,,4,2007,Maharashtra,India
